datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
6/10/2025 4:00:00 PM,6/10/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,912.797,True
6/10/2025 5:00:00 PM,6/10/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,917.110,True
6/10/2025 6:00:00 PM,6/10/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1006.276,True
6/10/2025 7:00:00 PM,6/10/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1083.335,True
6/10/2025 8:00:00 PM,6/10/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1196.482,True
6/10/2025 9:00:00 PM,6/10/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1345.642,True
6/10/2025 10:00:00 PM,6/10/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1421.115,True
6/10/2025 11:00:00 PM,6/10/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1430.886,True
6/11/2025 12:00:00 AM,6/10/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1392.647,True
6/11/2025 1:00:00 AM,6/10/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1330.113,True
6/11/2025 2:00:00 AM,6/10/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1211.937,True
6/11/2025 3:00:00 AM,6/10/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1086.762,True
6/11/2025 4:00:00 AM,6/11/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,985.952,True
6/11/2025 5:00:00 AM,6/11/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,917.040,True
6/11/2025 6:00:00 AM,6/11/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,878.201,True
6/11/2025 7:00:00 AM,6/11/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,856.553,True
6/11/2025 8:00:00 AM,6/11/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,858.034,True
6/11/2025 9:00:00 AM,6/11/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,883.793,True
6/11/2025 10:00:00 AM,6/11/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,922.092,True
6/11/2025 11:00:00 AM,6/11/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,957.331,True
6/11/2025 12:00:00 PM,6/11/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,952.292,True
6/11/2025 1:00:00 PM,6/11/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,953.309,True
6/11/2025 2:00:00 PM,6/11/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,941.450,True
6/11/2025 3:00:00 PM,6/11/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,972.396,True
6/11/2025 4:00:00 PM,6/11/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1041.001,True
6/11/2025 5:00:00 PM,6/11/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1089.467,True
6/11/2025 6:00:00 PM,6/11/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1184.484,True
6/11/2025 7:00:00 PM,6/11/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1253.713,True
6/11/2025 8:00:00 PM,6/11/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1429.736,True
6/11/2025 9:00:00 PM,6/11/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1531.051,True
6/11/2025 10:00:00 PM,6/11/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1574.361,True
6/11/2025 11:00:00 PM,6/11/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1550.454,True
6/12/2025 12:00:00 AM,6/11/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1465.401,True
6/12/2025 1:00:00 AM,6/11/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1385.104,True
6/12/2025 2:00:00 AM,6/11/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1247.968,True
6/12/2025 3:00:00 AM,6/11/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1112.883,True
6/12/2025 4:00:00 AM,6/12/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1006.931,True
6/12/2025 5:00:00 AM,6/12/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,942.500,True
6/12/2025 6:00:00 AM,6/12/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,895.656,True
6/12/2025 7:00:00 AM,6/12/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,873.495,True
6/12/2025 8:00:00 AM,6/12/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,876.525,True
6/12/2025 9:00:00 AM,6/12/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,899.228,True
6/12/2025 10:00:00 AM,6/12/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,955.387,True
6/12/2025 11:00:00 AM,6/12/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1004.401,True
6/12/2025 12:00:00 PM,6/12/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1047.677,True
6/12/2025 1:00:00 PM,6/12/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1065.360,True
6/12/2025 2:00:00 PM,6/12/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1121.262,True
6/12/2025 3:00:00 PM,6/12/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1186.763,True
6/12/2025 4:00:00 PM,6/12/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1271.786,True
6/12/2025 5:00:00 PM,6/12/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1372.937,True
6/12/2025 6:00:00 PM,6/12/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1478.053,True
6/12/2025 7:00:00 PM,6/12/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1601.532,True
6/12/2025 8:00:00 PM,6/12/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1737.399,True
6/12/2025 9:00:00 PM,6/12/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1847.350,True
6/12/2025 10:00:00 PM,6/12/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1885.024,True
6/12/2025 11:00:00 PM,6/12/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1847.622,True
6/13/2025 12:00:00 AM,6/12/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1767.294,True
6/13/2025 1:00:00 AM,6/12/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1664.945,True
6/13/2025 2:00:00 AM,6/12/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1505.635,True
6/13/2025 3:00:00 AM,6/12/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1348.938,True
6/13/2025 4:00:00 AM,6/13/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1223.199,True
6/13/2025 5:00:00 AM,6/13/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1127.265,True
6/13/2025 6:00:00 AM,6/13/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1068.150,True
6/13/2025 7:00:00 AM,6/13/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1023.132,True
6/13/2025 8:00:00 AM,6/13/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1007.044,True
6/13/2025 9:00:00 AM,6/13/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1020.177,True
6/13/2025 10:00:00 AM,6/13/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1053.426,True
6/13/2025 11:00:00 AM,6/13/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1097.038,True
6/13/2025 12:00:00 PM,6/13/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1111.586,True
6/13/2025 1:00:00 PM,6/13/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1117.709,True
6/13/2025 2:00:00 PM,6/13/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1132.550,True
6/13/2025 3:00:00 PM,6/13/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1121.724,True
6/13/2025 4:00:00 PM,6/13/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1146.744,True
6/13/2025 5:00:00 PM,6/13/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1173.964,True
6/13/2025 6:00:00 PM,6/13/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1236.287,True
6/13/2025 7:00:00 PM,6/13/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1276.741,True
6/13/2025 8:00:00 PM,6/13/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1394.877,True
6/13/2025 9:00:00 PM,6/13/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1435.702,True
6/13/2025 10:00:00 PM,6/13/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1441.184,True
6/13/2025 11:00:00 PM,6/13/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1403.348,True
6/14/2025 12:00:00 AM,6/13/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1363.791,True
6/14/2025 1:00:00 AM,6/13/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1326.740,True
6/14/2025 2:00:00 AM,6/13/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1237.013,True
6/14/2025 3:00:00 AM,6/13/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1139.667,True
6/14/2025 4:00:00 AM,6/14/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1050.586,True
6/14/2025 5:00:00 AM,6/14/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,981.749,True
6/14/2025 6:00:00 AM,6/14/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,935.543,True
6/14/2025 7:00:00 AM,6/14/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,912.774,True
6/14/2025 8:00:00 AM,6/14/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,905.924,True
6/14/2025 9:00:00 AM,6/14/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,910.981,True
6/14/2025 10:00:00 AM,6/14/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,916.925,True
6/14/2025 11:00:00 AM,6/14/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,953.120,True
6/14/2025 12:00:00 PM,6/14/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1007.598,True
6/14/2025 1:00:00 PM,6/14/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1075.611,True
6/14/2025 2:00:00 PM,6/14/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1119.725,True
6/14/2025 3:00:00 PM,6/14/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1124.896,True
6/14/2025 4:00:00 PM,6/14/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1131.139,True
6/14/2025 5:00:00 PM,6/14/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1116.794,True
6/14/2025 6:00:00 PM,6/14/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1113.829,True
6/14/2025 7:00:00 PM,6/14/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1078.608,True
6/14/2025 8:00:00 PM,6/14/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1076.716,True
6/14/2025 9:00:00 PM,6/14/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1088.235,True
6/14/2025 10:00:00 PM,6/14/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1120.601,True
6/14/2025 11:00:00 PM,6/14/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1125.140,True
6/15/2025 12:00:00 AM,6/14/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1126.391,True
6/15/2025 1:00:00 AM,6/14/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1105.233,True
6/15/2025 2:00:00 AM,6/14/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1045.042,True
6/15/2025 3:00:00 AM,6/14/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,971.045,True
6/15/2025 4:00:00 AM,6/15/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,892.583,True
6/15/2025 5:00:00 AM,6/15/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,837.484,True
6/15/2025 6:00:00 AM,6/15/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,811.550,True
6/15/2025 7:00:00 AM,6/15/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,787.724,True
6/15/2025 8:00:00 AM,6/15/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,785.404,True
6/15/2025 9:00:00 AM,6/15/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,795.052,True
6/15/2025 10:00:00 AM,6/15/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,798.888,True
6/15/2025 11:00:00 AM,6/15/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,823.615,True
6/15/2025 12:00:00 PM,6/15/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,883.219,True
6/15/2025 1:00:00 PM,6/15/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,915.136,True
6/15/2025 2:00:00 PM,6/15/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,918.758,True
6/15/2025 3:00:00 PM,6/15/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,931.374,True
6/15/2025 4:00:00 PM,6/15/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,939.633,True
6/15/2025 5:00:00 PM,6/15/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,961.125,True
6/15/2025 6:00:00 PM,6/15/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,960.906,True
6/15/2025 7:00:00 PM,6/15/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,979.429,True
6/15/2025 8:00:00 PM,6/15/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,995.357,True
6/15/2025 9:00:00 PM,6/15/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1009.049,True
6/15/2025 10:00:00 PM,6/15/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1012.749,True
6/15/2025 11:00:00 PM,6/15/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1022.925,True
6/16/2025 12:00:00 AM,6/15/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1039.279,True
6/16/2025 1:00:00 AM,6/15/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1026.824,True
6/16/2025 2:00:00 AM,6/15/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,957.430,True
6/16/2025 3:00:00 AM,6/15/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,890.240,True
6/16/2025 4:00:00 AM,6/16/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,835.296,True
6/16/2025 5:00:00 AM,6/16/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,805.029,True
6/16/2025 6:00:00 AM,6/16/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,779.546,True
6/16/2025 7:00:00 AM,6/16/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,769.557,True
6/16/2025 8:00:00 AM,6/16/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,782.339,True
6/16/2025 9:00:00 AM,6/16/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,815.728,True
6/16/2025 10:00:00 AM,6/16/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,872.046,True
6/16/2025 11:00:00 AM,6/16/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,932.768,True
6/16/2025 12:00:00 PM,6/16/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,970.513,True
6/16/2025 1:00:00 PM,6/16/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,998.564,True
6/16/2025 2:00:00 PM,6/16/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1008.446,True
6/16/2025 3:00:00 PM,6/16/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1011.046,True
6/16/2025 4:00:00 PM,6/16/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1015.334,True
6/16/2025 5:00:00 PM,6/16/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1021.470,True
6/16/2025 6:00:00 PM,6/16/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1014.863,True
6/16/2025 7:00:00 PM,6/16/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1029.518,True
6/16/2025 8:00:00 PM,6/16/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1040.058,True
6/16/2025 9:00:00 PM,6/16/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1067.893,True
6/16/2025 10:00:00 PM,6/16/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1095.374,True
6/16/2025 11:00:00 PM,6/16/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1092.232,True
6/17/2025 12:00:00 AM,6/16/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1113.022,True
6/17/2025 1:00:00 AM,6/16/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1082.196,True
6/17/2025 2:00:00 AM,6/16/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1011.083,True
6/17/2025 3:00:00 AM,6/16/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,928.392,True
6/17/2025 4:00:00 AM,6/17/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,862.725,True
6/17/2025 5:00:00 AM,6/17/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,827.922,True
6/17/2025 6:00:00 AM,6/17/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,801.273,True
6/17/2025 7:00:00 AM,6/17/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,795.108,True
6/17/2025 8:00:00 AM,6/17/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,804.361,True
6/17/2025 9:00:00 AM,6/17/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,842.202,True
6/17/2025 10:00:00 AM,6/17/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,887.020,True
6/17/2025 11:00:00 AM,6/17/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,939.522,True
6/17/2025 12:00:00 PM,6/17/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,955.650,True
6/17/2025 1:00:00 PM,6/17/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,967.214,True
6/17/2025 2:00:00 PM,6/17/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,963.598,True
6/17/2025 3:00:00 PM,6/17/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,938.384,True
6/17/2025 4:00:00 PM,6/17/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,918.206,True
6/17/2025 5:00:00 PM,6/17/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1023.360,True
6/17/2025 6:00:00 PM,6/17/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1079.198,True
6/17/2025 7:00:00 PM,6/17/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1118.564,True
6/17/2025 8:00:00 PM,6/17/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1187.562,True
6/17/2025 9:00:00 PM,6/17/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1253.497,True
6/17/2025 10:00:00 PM,6/17/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1306.544,True
6/17/2025 11:00:00 PM,6/17/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1314.090,True
6/18/2025 12:00:00 AM,6/17/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1325.149,True
6/18/2025 1:00:00 AM,6/17/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1298.097,True
6/18/2025 2:00:00 AM,6/17/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1187.459,True
6/18/2025 3:00:00 AM,6/17/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1088.888,True
6/18/2025 4:00:00 AM,6/18/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,997.856,True
6/18/2025 5:00:00 AM,6/18/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,938.621,True
6/18/2025 6:00:00 AM,6/18/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,907.323,True
6/18/2025 7:00:00 AM,6/18/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,890.854,True
6/18/2025 8:00:00 AM,6/18/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,898.314,True
6/18/2025 9:00:00 AM,6/18/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,932.988,True
6/18/2025 10:00:00 AM,6/18/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,980.746,True
6/18/2025 11:00:00 AM,6/18/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1013.298,True
6/18/2025 12:00:00 PM,6/18/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1070.619,True
6/18/2025 1:00:00 PM,6/18/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1085.966,True
6/18/2025 2:00:00 PM,6/18/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1125.573,True
6/18/2025 3:00:00 PM,6/18/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1173.932,True
6/18/2025 4:00:00 PM,6/18/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1237.749,True
6/18/2025 5:00:00 PM,6/18/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1314.296,True
6/18/2025 6:00:00 PM,6/18/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1411.504,True
6/18/2025 7:00:00 PM,6/18/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1639.076,True
6/18/2025 8:00:00 PM,6/18/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1784.925,True
6/18/2025 9:00:00 PM,6/18/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1777.376,True
6/18/2025 10:00:00 PM,6/18/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1681.332,True
6/18/2025 11:00:00 PM,6/18/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1595.112,True
6/19/2025 12:00:00 AM,6/18/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1579.562,True
6/19/2025 1:00:00 AM,6/18/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1551.498,True
6/19/2025 2:00:00 AM,6/18/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1435.064,True
6/19/2025 3:00:00 AM,6/18/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1308.467,True
6/19/2025 4:00:00 AM,6/19/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1195.054,True
6/19/2025 5:00:00 AM,6/19/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1115.236,True
6/19/2025 6:00:00 AM,6/19/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1059.170,True
6/19/2025 7:00:00 AM,6/19/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1025.451,True
6/19/2025 8:00:00 AM,6/19/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1020.214,True
6/19/2025 9:00:00 AM,6/19/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1033.531,True
6/19/2025 10:00:00 AM,6/19/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1096.694,True
6/19/2025 11:00:00 AM,6/19/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1184.936,True
6/19/2025 12:00:00 PM,6/19/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1270.855,True
6/19/2025 1:00:00 PM,6/19/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1339.013,True
6/19/2025 2:00:00 PM,6/19/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1409.308,True
6/19/2025 3:00:00 PM,6/19/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1502.949,True
6/19/2025 4:00:00 PM,6/19/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1594.887,True
6/19/2025 5:00:00 PM,6/19/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1704.751,True
6/19/2025 6:00:00 PM,6/19/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1793.813,True
6/19/2025 7:00:00 PM,6/19/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1903.754,True
6/19/2025 8:00:00 PM,6/19/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,2018.965,True
6/19/2025 9:00:00 PM,6/19/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,2089.850,True
6/19/2025 10:00:00 PM,6/19/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,2028.698,True
6/19/2025 11:00:00 PM,6/19/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1741.335,True
6/20/2025 12:00:00 AM,6/19/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1656.288,True
6/20/2025 1:00:00 AM,6/19/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1570.968,True
6/20/2025 2:00:00 AM,6/19/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1433.763,True
6/20/2025 3:00:00 AM,6/19/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1300.381,True
6/20/2025 4:00:00 AM,6/20/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1199.746,True
6/20/2025 5:00:00 AM,6/20/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1128.026,True
6/20/2025 6:00:00 AM,6/20/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1055.785,True
6/20/2025 7:00:00 AM,6/20/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1000.446,True
6/20/2025 8:00:00 AM,6/20/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,967.278,True
6/20/2025 9:00:00 AM,6/20/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,958.572,True
6/20/2025 10:00:00 AM,6/20/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,974.744,True
6/20/2025 11:00:00 AM,6/20/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1019.860,True
6/20/2025 12:00:00 PM,6/20/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1038.519,True
6/20/2025 1:00:00 PM,6/20/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1032.391,True
6/20/2025 2:00:00 PM,6/20/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1033.228,True
6/20/2025 3:00:00 PM,6/20/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1052.452,True
6/20/2025 4:00:00 PM,6/20/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1133.613,True
6/20/2025 5:00:00 PM,6/20/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1236.393,True
6/20/2025 6:00:00 PM,6/20/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1367.722,True
6/20/2025 7:00:00 PM,6/20/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1517.459,True
6/20/2025 8:00:00 PM,6/20/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1678.993,True
6/20/2025 9:00:00 PM,6/20/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1751.710,True
6/20/2025 10:00:00 PM,6/20/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1810.695,True
6/20/2025 11:00:00 PM,6/20/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1752.620,True
6/21/2025 12:00:00 AM,6/20/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1664.579,True
6/21/2025 1:00:00 AM,6/20/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1594.853,True
